epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
17,4614.72,1.282,1.8081,0.02607,0.81775,0.73067,0.80216,0.59392,1.1941,0.89475,0.02513,0.029925,0.00997501,0.029925,0.00997501,0.029925,0.00997501,0.029925,0.00997501
18,4877.37,1.28032,1.80982,0.02611,0.80515,0.74254,0.80331,0.60686,1.147,0.90561,0.02393,0.0299154,0.00997179,0.0299154,0.00997179,0.0299154,0.00997179,0.0299154,0.00997179
19,5142.51,1.28265,1.80246,0.02612,0.78945,0.76397,0.81561,0.61682,1.1482,0.92222,0.02391,0.0299051,0.00996838,0.0299051,0.00996838,0.0299051,0.00996838,0.0299051,0.00996838
20,5406.75,1.26769,1.79524,0.02591,0.81763,0.74807,0.81278,0.61987,1.14479,0.89612,0.02378,0.0298943,0.00996477,0.0298943,0.00996477,0.0298943,0.00996477,0.0298943,0.00996477
21,5674.98,1.27611,1.78059,0.02591,0.82867,0.7268,0.80811,0.61475,1.14782,0.90611,0.02372,0.0298829,0.00996097,0.0298829,0.00996097,0.0298829,0.00996097,0.0298829,0.00996097
22,5940.85,1.27607,1.77546,0.02591,0.84052,0.73334,0.81016,0.61584,1.14225,0.90548,0.02364,0.0298709,0.00995697,0.0298709,0.00995697,0.0298709,0.00995697,0.0298709,0.00995697
23,6200.64,1.27351,1.76451,0.02599,0.82133,0.73563,0.80857,0.61284,1.13594,0.92129,0.02356,0.0298584,0.00995278,0.0298584,0.00995278,0.0298584,0.00995278,0.0298584,0.00995278
24,6462.75,1.27419,1.76804,0.02588,0.82345,0.74831,0.80959,0.61793,1.12667,0.91264,0.02336,0.0298452,0.0099484,0.0298452,0.0099484,0.0298452,0.0099484,0.0298452,0.0099484
25,6724.55,1.26854,1.7468,0.02576,0.81795,0.75153,0.81326,0.6219,1.13318,0.91677,0.02351,0.0298315,0.00994383,0.0298315,0.00994383,0.0298315,0.00994383,0.0298315,0.00994383
26,6988.39,1.27261,1.76183,0.02579,0.80653,0.76135,0.81864,0.62473,1.12426,0.9284,0.0234,0.0298172,0.00993906,0.0298172,0.00993906,0.0298172,0.00993906,0.0298172,0.00993906
27,7251.48,1.26873,1.76056,0.02587,0.83091,0.74092,0.81863,0.62245,1.124,0.93016,0.02341,0.0298023,0.0099341,0.0298023,0.0099341,0.0298023,0.0099341,0.0298023,0.0099341
28,7514.32,1.26444,1.73276,0.02569,0.8393,0.73973,0.81832,0.62473,1.1183,0.93954,0.02337,0.0297868,0.00992894,0.0297868,0.00992894,0.0297868,0.00992894,0.0297868,0.00992894
29,7776.08,1.26808,1.73882,0.02576,0.84855,0.73535,0.81838,0.62487,1.11907,0.92289,0.02338,0.0297708,0.00992359,0.0297708,0.00992359,0.0297708,0.00992359,0.0297708,0.00992359
30,8041.75,1.26689,1.73444,0.02577,0.81131,0.74505,0.81001,0.61663,1.11582,0.9226,0.02331,0.0297542,0.00991805,0.0297542,0.00991805,0.0297542,0.00991805,0.0297542,0.00991805
31,8301.08,1.26228,1.73768,0.02562,0.84781,0.7363,0.81192,0.62017,1.11248,0.9257,0.02326,0.029737,0.00991232,0.029737,0.00991232,0.029737,0.00991232,0.029737,0.00991232
32,8561,1.27102,1.73916,0.02577,0.82122,0.74623,0.81544,0.62404,1.11046,0.93143,0.02319,0.0297192,0.0099064,0.0297192,0.0099064,0.0297192,0.0099064,0.0297192,0.0099064
33,8819.39,1.26266,1.7358,0.02563,0.8391,0.73333,0.81734,0.62644,1.10439,0.92565,0.0231,0.0297008,0.00990028,0.0297008,0.00990028,0.0297008,0.00990028,0.0297008,0.00990028
34,9080.81,1.2608,1.73343,0.02557,0.85518,0.73744,0.81761,0.62681,1.10277,0.92636,0.02305,0.0296819,0.00989398,0.0296819,0.00989398,0.0296819,0.00989398,0.0296819,0.00989398
35,9345.04,1.26286,1.72986,0.02562,0.84761,0.74019,0.81391,0.62311,1.10419,0.92427,0.02305,0.0296624,0.00988748,0.0296624,0.00988748,0.0296624,0.00988748,0.0296624,0.00988748
36,9608.82,1.26341,1.7156,0.02557,0.84334,0.7245,0.81259,0.62139,1.10343,0.92381,0.02301,0.0296424,0.00988079,0.0296424,0.00988079,0.0296424,0.00988079,0.0296424,0.00988079
37,9871.89,1.26494,1.72202,0.02557,0.85757,0.72614,0.81219,0.62114,1.10374,0.92087,0.02302,0.0296217,0.00987391,0.0296217,0.00987391,0.0296217,0.00987391,0.0296217,0.00987391
38,10130.7,1.25615,1.71103,0.02538,0.85571,0.73338,0.8133,0.62085,1.10533,0.92642,0.02307,0.0296005,0.00986684,0.0296005,0.00986684,0.0296005,0.00986684,0.0296005,0.00986684
39,10396.4,1.2533,1.69647,0.02542,0.87311,0.72915,0.81399,0.62027,1.1088,0.92358,0.02314,0.0295787,0.00985958,0.0295787,0.00985958,0.0295787,0.00985958,0.0295787,0.00985958
40,10656.9,1.26024,1.72142,0.02546,0.86914,0.72922,0.81256,0.61891,1.10885,0.9267,0.02322,0.0295564,0.00985213,0.0295564,0.00985213,0.0295564,0.00985213,0.0295564,0.00985213
41,10919.8,1.25667,1.70221,0.0254,0.8725,0.73078,0.81191,0.61736,1.11177,0.92855,0.02328,0.0295335,0.00984449,0.0295335,0.00984449,0.0295335,0.00984449,0.0295335,0.00984449
42,11181.3,1.2593,1.70248,0.02543,0.85436,0.7327,0.81573,0.62073,1.11175,0.92831,0.02325,0.02951,0.00983666,0.02951,0.00983666,0.02951,0.00983666,0.02951,0.00983666
43,11442,1.25938,1.69533,0.02554,0.87849,0.72219,0.81437,0.61904,1.11468,0.92726,0.02333,0.0294859,0.00982864,0.0294859,0.00982864,0.0294859,0.00982864,0.0294859,0.00982864
44,11703.1,1.26646,1.70458,0.0256,0.86137,0.72276,0.81247,0.61609,1.11825,0.93572,0.02343,0.0294613,0.00982043,0.0294613,0.00982043,0.0294613,0.00982043,0.0294613,0.00982043
45,11960.9,1.2595,1.69819,0.02554,0.87418,0.71912,0.81306,0.61584,1.11973,0.93456,0.02346,0.0294361,0.00981204,0.0294361,0.00981204,0.0294361,0.00981204,0.0294361,0.00981204
46,12222.3,1.2566,1.6981,0.02534,0.8649,0.71937,0.81228,0.61439,1.12091,0.93907,0.02349,0.0294104,0.00980345,0.0294104,0.00980345,0.0294104,0.00980345,0.0294104,0.00980345
47,12485.4,1.25508,1.6953,0.02532,0.86268,0.72061,0.81213,0.61398,1.12102,0.93807,0.02352,0.029384,0.00979468,0.029384,0.00979468,0.029384,0.00979468,0.029384,0.00979468
48,12750,1.26488,1.69739,0.02556,0.86885,0.72126,0.81284,0.61387,1.1226,0.92919,0.02355,0.0293572,0.00978572,0.0293572,0.00978572,0.0293572,0.00978572,0.0293572,0.00978572
49,13011.9,1.25458,1.70108,0.02532,0.86383,0.72291,0.81675,0.61682,1.12402,0.93175,0.02359,0.0293297,0.00977658,0.0293297,0.00977658,0.0293297,0.00977658,0.0293297,0.00977658
50,13274.1,1.26021,1.69752,0.02552,0.85781,0.72533,0.81714,0.61679,1.12463,0.93188,0.02361,0.0293017,0.00976725,0.0293017,0.00976725,0.0293017,0.00976725,0.0293017,0.00976725
51,13537.7,1.25626,1.68882,0.02539,0.85051,0.72423,0.8153,0.61528,1.1253,0.93457,0.02361,0.0292732,0.00975773,0.0292732,0.00975773,0.0292732,0.00975773,0.0292732,0.00975773
52,13803.8,1.25271,1.68419,0.02531,0.83749,0.73159,0.81572,0.6157,1.1262,0.92913,0.02364,0.0292441,0.00974803,0.0292441,0.00974803,0.0292441,0.00974803,0.0292441,0.00974803
53,14067.3,1.24839,1.6816,0.02529,0.81108,0.76086,0.8213,0.6195,1.12717,0.93119,0.02362,0.0292144,0.00973814,0.0292144,0.00973814,0.0292144,0.00973814,0.0292144,0.00973814
54,14331.2,1.24955,1.67149,0.02522,0.81807,0.75534,0.81989,0.6193,1.1277,0.93106,0.02361,0.0291842,0.00972806,0.0291842,0.00972806,0.0291842,0.00972806,0.0291842,0.00972806
55,14594.7,1.24849,1.69434,0.02522,0.84194,0.73984,0.82133,0.62172,1.12446,0.93223,0.02347,0.0291534,0.0097178,0.0291534,0.0097178,0.0291534,0.0097178,0.0291534,0.0097178
56,14856,1.24775,1.68197,0.02512,0.84963,0.74436,0.82223,0.62201,1.12353,0.93772,0.02345,0.0291221,0.00970736,0.0291221,0.00970736,0.0291221,0.00970736,0.0291221,0.00970736
57,15117.8,1.24519,1.66956,0.02517,0.83752,0.75531,0.82329,0.62319,1.12355,0.93362,0.02347,0.0290902,0.00969673,0.0290902,0.00969673,0.0290902,0.00969673,0.0290902,0.00969673
58,15380,1.24655,1.66787,0.02506,0.83668,0.75603,0.82438,0.62489,1.12618,0.93057,0.02354,0.0290578,0.00968592,0.0290578,0.00968592,0.0290578,0.00968592,0.0290578,0.00968592
59,15640.9,1.24802,1.67959,0.02525,0.84061,0.75531,0.82741,0.6263,1.13117,0.92364,0.02367,0.0290248,0.00967493,0.0290248,0.00967493,0.0290248,0.00967493,0.0290248,0.00967493
60,15902.6,1.24828,1.66966,0.02523,0.85811,0.73457,0.815,0.61603,1.1325,0.92531,0.02372,0.0289913,0.00966375,0.0289913,0.00966375,0.0289913,0.00966375,0.0289913,0.00966375
61,16168.1,1.24832,1.6733,0.02518,0.86392,0.73052,0.81491,0.61595,1.13463,0.92793,0.02375,0.0289572,0.00965239,0.0289572,0.00965239,0.0289572,0.00965239,0.0289572,0.00965239
62,16428.2,1.25401,1.67224,0.02535,0.83771,0.74472,0.82457,0.62344,1.13339,0.93979,0.02373,0.0289226,0.00964085,0.0289226,0.00964085,0.0289226,0.00964085,0.0289226,0.00964085
63,16689.8,1.24525,1.6613,0.02507,0.8561,0.73535,0.82502,0.62369,1.13423,0.93878,0.02377,0.0288874,0.00962913,0.0288874,0.00962913,0.0288874,0.00962913,0.0288874,0.00962913
64,16951.6,1.24934,1.66792,0.02532,0.84719,0.73507,0.81703,0.61811,1.13343,0.94102,0.02377,0.0288517,0.00961723,0.0288517,0.00961723,0.0288517,0.00961723,0.0288517,0.00961723
65,17211.3,1.24435,1.66465,0.02511,0.84611,0.74889,0.82604,0.62561,1.13312,0.93498,0.02378,0.0288154,0.00960515,0.0288154,0.00960515,0.0288154,0.00960515,0.0288154,0.00960515
66,17472.2,1.24398,1.6574,0.02508,0.85158,0.74601,0.82588,0.62601,1.132,0.93902,0.02376,0.0287787,0.00959289,0.0287787,0.00959289,0.0287787,0.00959289,0.0287787,0.00959289
67,17732.5,1.24665,1.66142,0.02508,0.84051,0.73658,0.81741,0.61958,1.13361,0.93454,0.02379,0.0287413,0.00958044,0.0287413,0.00958044,0.0287413,0.00958044,0.0287413,0.00958044
68,17993.9,1.24455,1.65652,0.02503,0.83022,0.7474,0.81561,0.61947,1.13395,0.93245,0.02383,0.0287035,0.00956782,0.0287035,0.00956782,0.0287035,0.00956782,0.0287035,0.00956782
69,18252.9,1.24061,1.66222,0.02497,0.84597,0.73498,0.8138,0.61707,1.13759,0.93426,0.02395,0.0286651,0.00955502,0.0286651,0.00955502,0.0286651,0.00955502,0.0286651,0.00955502
70,18512.8,1.2458,1.65923,0.02515,0.8484,0.72953,0.81227,0.61532,1.13565,0.94473,0.02391,0.0286261,0.00954205,0.0286261,0.00954205,0.0286261,0.00954205,0.0286261,0.00954205
71,18774.1,1.24045,1.65327,0.02504,0.82321,0.73218,0.81039,0.61458,1.13364,0.953,0.02384,0.0285867,0.00952889,0.0285867,0.00952889,0.0285867,0.00952889,0.0285867,0.00952889
72,19035.4,1.24464,1.65681,0.02516,0.84272,0.7233,0.80931,0.61362,1.13313,0.95567,0.02382,0.0285467,0.00951556,0.0285467,0.00951556,0.0285467,0.00951556,0.0285467,0.00951556
73,19300.8,1.24621,1.66149,0.02499,0.83598,0.72174,0.80981,0.61426,1.13555,0.95151,0.0239,0.0285062,0.00950206,0.0285062,0.00950206,0.0285062,0.00950206,0.0285062,0.00950206
74,19570.8,1.24657,1.65715,0.02513,0.83215,0.72865,0.81168,0.61452,1.13477,0.95043,0.0239,0.0284651,0.00948837,0.0284651,0.00948837,0.0284651,0.00948837,0.0284651,0.00948837
75,19842.5,1.2365,1.65794,0.02492,0.84839,0.74117,0.81812,0.61936,1.13461,0.95175,0.02387,0.0284235,0.00947452,0.0284235,0.00947452,0.0284235,0.00947452,0.0284235,0.00947452
76,20115.4,1.23906,1.64127,0.02505,0.83621,0.73066,0.81271,0.61438,1.13631,0.94848,0.02391,0.0283814,0.00946048,0.0283814,0.00946048,0.0283814,0.00946048,0.0283814,0.00946048
77,20387.4,1.24342,1.65857,0.02509,0.83431,0.72724,0.81062,0.61132,1.14009,0.94471,0.02405,0.0283388,0.00944628,0.0283388,0.00944628,0.0283388,0.00944628,0.0283388,0.00944628
78,20660,1.24193,1.635,0.02496,0.82341,0.73398,0.8118,0.61235,1.13921,0.95227,0.02405,0.0282957,0.00943189,0.0282957,0.00943189,0.0282957,0.00943189,0.0282957,0.00943189
79,20922.5,1.23915,1.63885,0.02502,0.82787,0.74575,0.81549,0.61555,1.13988,0.95572,0.02407,0.028252,0.00941734,0.028252,0.00941734,0.028252,0.00941734,0.028252,0.00941734
80,21189.7,1.24648,1.64202,0.02511,0.81799,0.75797,0.81459,0.61422,1.13815,0.96255,0.02401,0.0282078,0.00940262,0.0282078,0.00940262,0.0282078,0.00940262,0.0282078,0.00940262
81,21449.5,1.24227,1.64209,0.02522,0.8092,0.76015,0.81514,0.61526,1.13676,0.96145,0.02401,0.0281632,0.00938772,0.0281632,0.00938772,0.0281632,0.00938772,0.0281632,0.00938772
82,21711.2,1.23438,1.63894,0.02493,0.80863,0.76075,0.81184,0.61213,1.13695,0.96543,0.02402,0.0281179,0.00937265,0.0281179,0.00937265,0.0281179,0.00937265,0.0281179,0.00937265
83,21974,1.24089,1.63865,0.02502,0.82422,0.74536,0.81233,0.61306,1.13782,0.96498,0.02403,0.0280722,0.00935741,0.0280722,0.00935741,0.0280722,0.00935741,0.0280722,0.00935741
84,22234.5,1.23923,1.6399,0.02508,0.79309,0.7672,0.81147,0.61283,1.13568,0.96784,0.02395,0.028026,0.009342,0.028026,0.009342,0.028026,0.009342,0.028026,0.009342
85,22494.1,1.23852,1.64956,0.02495,0.78405,0.77217,0.8107,0.613,1.13554,0.96439,0.02394,0.0279793,0.00932642,0.0279793,0.00932642,0.0279793,0.00932642,0.0279793,0.00932642
86,22751.7,1.23051,1.62893,0.02475,0.78448,0.76953,0.81125,0.61365,1.13529,0.96602,0.02392,0.027932,0.00931067,0.027932,0.00931067,0.027932,0.00931067,0.027932,0.00931067
87,23013,1.23626,1.62695,0.0249,0.79489,0.75899,0.81052,0.61371,1.13543,0.96892,0.02391,0.0278843,0.00929476,0.0278843,0.00929476,0.0278843,0.00929476,0.0278843,0.00929476
88,23270.6,1.23821,1.63892,0.02484,0.79356,0.74993,0.80849,0.61253,1.13641,0.9745,0.02393,0.027836,0.00927867,0.027836,0.00927867,0.027836,0.00927867,0.027836,0.00927867
89,23528.6,1.24627,1.63279,0.02502,0.80269,0.72601,0.79206,0.59945,1.13503,0.98162,0.02391,0.0277873,0.00926242,0.0277873,0.00926242,0.0277873,0.00926242,0.0277873,0.00926242
90,23788.2,1.24358,1.62611,0.02507,0.81156,0.72326,0.79156,0.6001,1.13331,0.97784,0.02391,0.027738,0.00924601,0.027738,0.00924601,0.027738,0.00924601,0.027738,0.00924601
91,24047.7,1.2428,1.62107,0.02499,0.78292,0.72838,0.79284,0.60217,1.13188,0.97384,0.0239,0.0276883,0.00922942,0.0276883,0.00922942,0.0276883,0.00922942,0.0276883,0.00922942
92,24306.1,1.23048,1.62419,0.02472,0.76975,0.76111,0.80061,0.60877,1.13495,0.96444,0.02398,0.027638,0.00921268,0.027638,0.00921268,0.027638,0.00921268,0.027638,0.00921268
93,24564.1,1.23087,1.62791,0.02486,0.78538,0.75814,0.8063,0.61345,1.13482,0.95663,0.02396,0.0275873,0.00919576,0.0275873,0.00919576,0.0275873,0.00919576,0.0275873,0.00919576
94,24825,1.24066,1.63034,0.02501,0.8031,0.74461,0.80656,0.61585,1.1312,0.96175,0.02386,0.0275361,0.00917869,0.0275361,0.00917869,0.0275361,0.00917869,0.0275361,0.00917869
95,25084.3,1.23274,1.61795,0.02484,0.78638,0.75902,0.81004,0.61806,1.13102,0.95309,0.02388,0.0274843,0.00916145,0.0274843,0.00916145,0.0274843,0.00916145,0.0274843,0.00916145
96,25346,1.23806,1.62672,0.02483,0.72513,0.76123,0.79903,0.60956,1.12731,0.95563,0.02379,0.0274321,0.00914405,0.0274321,0.00914405,0.0274321,0.00914405,0.0274321,0.00914405
97,25605.2,1.23816,1.62026,0.02467,0.79416,0.74147,0.80277,0.61233,1.12623,0.94763,0.02376,0.0273795,0.00912649,0.0273795,0.00912649,0.0273795,0.00912649,0.0273795,0.00912649
98,25864.4,1.23696,1.60819,0.02485,0.75711,0.76282,0.79907,0.61033,1.12555,0.94529,0.02379,0.0273263,0.00910876,0.0273263,0.00910876,0.0273263,0.00910876,0.0273263,0.00910876
99,26123.8,1.23671,1.61669,0.02477,0.77932,0.75612,0.80401,0.61487,1.12508,0.93225,0.0238,0.0272726,0.00909088,0.0272726,0.00909088,0.0272726,0.00909088,0.0272726,0.00909088
100,26385.6,1.23329,1.61867,0.02471,0.81507,0.74926,0.81286,0.62239,1.12361,0.92911,0.02373,0.0272185,0.00907284,0.0272185,0.00907284,0.0272185,0.00907284,0.0272185,0.00907284
101,26644.7,1.2328,1.61215,0.0248,0.81768,0.75635,0.81598,0.62546,1.12143,0.92433,0.02368,0.0271639,0.00905463,0.0271639,0.00905463,0.0271639,0.00905463,0.0271639,0.00905463
102,26904.2,1.23106,1.60714,0.02479,0.83271,0.74455,0.819,0.62894,1.11896,0.92181,0.02364,0.0271088,0.00903627,0.0271088,0.00903627,0.0271088,0.00903627,0.0271088,0.00903627
103,27164,1.22518,1.62092,0.02459,0.81034,0.76894,0.82132,0.63038,1.11958,0.91551,0.02366,0.0270533,0.00901776,0.0270533,0.00901776,0.0270533,0.00901776,0.0270533,0.00901776
104,27423.6,1.23082,1.61319,0.02467,0.8072,0.77101,0.82181,0.63105,1.11615,0.91936,0.02359,0.0269972,0.00899908,0.0269972,0.00899908,0.0269972,0.00899908,0.0269972,0.00899908
105,27684.4,1.22445,1.61441,0.02465,0.83267,0.73995,0.81786,0.62804,1.11504,0.92276,0.02357,0.0269408,0.00898025,0.0269408,0.00898025,0.0269408,0.00898025,0.0269408,0.00898025
106,27944.8,1.22626,1.59564,0.02475,0.83138,0.77097,0.82601,0.63582,1.11298,0.91599,0.02355,0.0268838,0.00896127,0.0268838,0.00896127,0.0268838,0.00896127,0.0268838,0.00896127
107,28207.9,1.22821,1.61923,0.02468,0.82144,0.78148,0.8275,0.63711,1.11313,0.91619,0.0236,0.0268264,0.00894213,0.0268264,0.00894213,0.0268264,0.00894213,0.0268264,0.00894213
108,28469.9,1.22792,1.60867,0.02471,0.82684,0.77664,0.82731,0.63762,1.11442,0.91603,0.02362,0.0267685,0.00892283,0.0267685,0.00892283,0.0267685,0.00892283,0.0267685,0.00892283
109,28728.5,1.22851,1.59852,0.02474,0.83294,0.77606,0.82621,0.63599,1.11288,0.91885,0.02359,0.0267102,0.00890339,0.0267102,0.00890339,0.0267102,0.00890339,0.0267102,0.00890339
110,28989.7,1.22602,1.61299,0.02457,0.85224,0.77294,0.82759,0.63585,1.11647,0.91443,0.02368,0.0266514,0.00888379,0.0266514,0.00888379,0.0266514,0.00888379,0.0266514,0.00888379
111,29250.6,1.23331,1.6127,0.02484,0.85021,0.7696,0.82674,0.63603,1.11586,0.92283,0.02365,0.0265921,0.00886404,0.0265921,0.00886404,0.0265921,0.00886404,0.0265921,0.00886404
112,29512.8,1.2302,1.60814,0.02477,0.8356,0.77247,0.82573,0.63453,1.11698,0.92837,0.02375,0.0265324,0.00884414,0.0265324,0.00884414,0.0265324,0.00884414,0.0265324,0.00884414
113,29771.7,1.22426,1.59967,0.02458,0.84064,0.77567,0.82656,0.63517,1.11631,0.93648,0.02373,0.0264723,0.00882409,0.0264723,0.00882409,0.0264723,0.00882409,0.0264723,0.00882409
114,30032.1,1.23119,1.60382,0.0247,0.84071,0.77646,0.82488,0.63297,1.11843,0.94001,0.02373,0.0264117,0.00880389,0.0264117,0.00880389,0.0264117,0.00880389,0.0264117,0.00880389
115,30292.8,1.22892,1.59374,0.02468,0.84648,0.77303,0.82175,0.62988,1.11735,0.93763,0.02373,0.0263506,0.00878354,0.0263506,0.00878354,0.0263506,0.00878354,0.0263506,0.00878354
116,30554,1.22399,1.60141,0.02452,0.84687,0.76972,0.82478,0.63215,1.11009,0.94601,0.02362,0.0262891,0.00876305,0.0262891,0.00876305,0.0262891,0.00876305,0.0262891,0.00876305
117,30814.3,1.22884,1.59735,0.02461,0.84887,0.77063,0.82481,0.63251,1.11034,0.94435,0.02362,0.0262272,0.00874241,0.0262272,0.00874241,0.0262272,0.00874241,0.0262272,0.00874241
118,31072.2,1.22539,1.58597,0.02466,0.84684,0.77293,0.8244,0.63219,1.10982,0.94249,0.02362,0.0261649,0.00872162,0.0261649,0.00872162,0.0261649,0.00872162,0.0261649,0.00872162
119,31334.6,1.22784,1.59107,0.02459,0.84901,0.77355,0.82662,0.63348,1.11017,0.93594,0.02367,0.0261021,0.00870069,0.0261021,0.00870069,0.0261021,0.00870069,0.0261021,0.00870069
120,31598.2,1.2222,1.58467,0.02471,0.85791,0.76871,0.82662,0.63394,1.11057,0.9371,0.02364,0.0260388,0.00867961,0.0260388,0.00867961,0.0260388,0.00867961,0.0260388,0.00867961
121,31858.2,1.22906,1.5902,0.02458,0.8698,0.76695,0.82655,0.63441,1.11088,0.93463,0.02363,0.0259752,0.00865839,0.0259752,0.00865839,0.0259752,0.00865839,0.0259752,0.00865839
122,32123.8,1.22539,1.57872,0.02453,0.87296,0.76253,0.82837,0.63525,1.10963,0.93513,0.02358,0.0259111,0.00863703,0.0259111,0.00863703,0.0259111,0.00863703,0.0259111,0.00863703
123,32387.4,1.22643,1.59755,0.02455,0.86406,0.76384,0.82677,0.6342,1.10652,0.93527,0.02354,0.0258466,0.00861553,0.0258466,0.00861553,0.0258466,0.00861553,0.0258466,0.00861553
124,32646.9,1.22384,1.58469,0.02456,0.85425,0.76361,0.8256,0.63304,1.10732,0.93465,0.02357,0.0257817,0.00859389,0.0257817,0.00859389,0.0257817,0.00859389,0.0257817,0.00859389
125,32906.4,1.22006,1.57525,0.02441,0.84561,0.77,0.82805,0.63463,1.10397,0.93827,0.02345,0.0257163,0.0085721,0.0257163,0.0085721,0.0257163,0.0085721,0.0257163,0.0085721
126,33166.3,1.21967,1.57131,0.02438,0.84434,0.7598,0.8185,0.62788,1.10312,0.93724,0.02343,0.0256505,0.00855018,0.0256505,0.00855018,0.0256505,0.00855018,0.0256505,0.00855018
127,33428.7,1.21622,1.57291,0.02441,0.83275,0.77271,0.8273,0.63496,1.10234,0.93538,0.02338,0.0255844,0.00852812,0.0255844,0.00852812,0.0255844,0.00852812,0.0255844,0.00852812
128,33690.8,1.22018,1.57375,0.0245,0.83466,0.77334,0.8214,0.63051,1.10161,0.93038,0.02344,0.0255178,0.00850592,0.0255178,0.00850592,0.0255178,0.00850592,0.0255178,0.00850592
129,33950.4,1.22832,1.57119,0.02456,0.84242,0.77249,0.82744,0.63584,1.09595,0.92826,0.02337,0.0254508,0.00848358,0.0254508,0.00848358,0.0254508,0.00848358,0.0254508,0.00848358
130,34212.2,1.21864,1.5684,0.02463,0.85484,0.77446,0.82822,0.63672,1.09361,0.923,0.02332,0.0253833,0.00846111,0.0253833,0.00846111,0.0253833,0.00846111,0.0253833,0.00846111
131,34471.2,1.21228,1.56831,0.02426,0.85905,0.77367,0.83029,0.63887,1.09381,0.92452,0.02329,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851
